BahnhofsId;Bahnhofname;Position;Latitude;Longitude
SNode-1479309;Rosenheim                                         ;47.849993774925 12.119242208387;47.849993774925;12.119242208387
SNode-1479310;Rosenheim                                         ;47.850116024631 12.119328357379;47.850116024631;12.119328357379
SNode-1479334;Umrathshausen Bahnhof                             ;47.818774234750 12.320632339600;47.818774234750;12.320632339600
SNode-1479342;Rosenheim Ost                                     ;47.847808153370 12.138618735304;47.847808153370;12.138618735304
SNode-1479384;Traunstein                                        ;47.869803801458 12.638636663926;47.869803801458;12.638636663926
SNode-1479438;Traunstein                                        ;47.869706436670 12.638895375240;47.869706436670;12.638895375240
SNode-1479445;Siegsdorf                                         ;47.822368867855 12.645846666141;47.822368867855;12.645846666141
SNode-1479451;Bad Reichenhall                                   ;47.731039454755 12.881696632223;47.731039454755;12.881696632223
SNode-1479553;Ittling                                           ;48.884920523272 12.638116588913;48.884920523272;12.638116588913
SNode-1479569;Zwiesel (Bay)                                     ;49.020962310137 13.226494617779;49.020962310137;13.226494617779
SNode-1479577;Klingenbrunn                                      ;48.943527931046 13.337103697233;48.943527931046;13.337103697233
SNode-1479590;Passau Hbf                                        ;48.573728913057 13.450767050969;48.573728913057;13.450767050969
SNode-1479670;Regensburg Hbf                                    ;49.011600442850 12.099664232749;49.011600442850;12.099664232749
SNode-1479751;Maxhütte-Haidhof                                  ;49.198166424769 12.107327251656;49.198166424769;12.107327251656
SNode-1479772;Nürnberg Hbf                                      ;49.445264993834 11.082351950108;49.445264993834;11.082351950108
SNode-1479782;Fürth Alte Veste                                  ;49.454305083612 10.972377767276;49.454305083612;10.972377767276
SNode-1479788;Nürnberg Hbf                                      ;49.444996266630 11.082487643523;49.444996266630;11.082487643523
SNode-1479814;Schnabelwaid                                      ;49.810458136031 11.595653790749;49.810458136031;11.595653790749
SNode-1479874;Sulzbach-Rosenberg                                ;49.499483737670 11.739265166831;49.499483737670;11.739265166831
SNode-1479883;Nürnberg Hbf                                      ;49.445682075660 11.082138022947;49.445682075660;11.082138022947
SNode-1479884;Nürnberg Hbf                                      ;49.445768273178 11.082095605188;49.445768273178;11.082095605188
SNode-1479912;Fürth Westvorstadt                                ;49.469113190021 10.971546342582;49.469113190021;10.971546342582
SNode-1479919;Fürth-Dambach                                     ;49.460377505465 10.970306871079;49.460377505465;10.970306871079
SNode-1479929;Markt Erlbach                                     ;49.492806380700 10.658225680254;49.492806380700;10.658225680254
SNode-1479977;Nürnberg Rbf Minervabrücke                        ;49.420921220158 11.064308481596;49.420921220158;11.064308481596
SNode-1480008;Fürth (Bay) Hbf                                   ;49.469588948121 10.989841877511;49.469588948121;10.989841877511
SNode-1480107;Berlin Ostbahnhof S-Bahn                          ;52.510604025335 13.435098115319;52.510604025335;13.435098115319
SNode-1480109;Berlin Ostbahnhof S-Bahn                          ;52.510846064906 13.435347092927;52.510846064906;13.435347092927
SNode-1480199;Berlin Schönhauser Allee                          ;52.549446007688 13.403788508637;52.549446007688;13.403788508637
SNode-1480201;Berlin Westhafen (S-Bahn)                         ;52.536211421001 13.344212221003;52.536211421001;13.344212221003
SNode-1480334;Berlin-Schöneberg (Vorortbahn)                    ;52.480907126457 13.353961481527;52.480907126457;13.353961481527
SNode-1480410;Halle (Saale) Hbf                                 ;51.476913824875 11.986492623096;51.476913824875;11.986492623096
SNode-1480418;Großbeeren Süd                                    ;52.347113451083 13.283158717454;52.347113451083;13.283158717454
SNode-1480422;Potsdam Wissenschaftspark Golm                    ;52.406785045194 12.970994023037;52.406785045194;12.970994023037
SNode-1480434;Biesdorfer Kreuz Nord                             ;52.524624090793 13.537266700539;52.524624090793;13.537266700539
SNode-1480526;Berlin Bornholmer Straße Bft                      ;52.555600820751 13.398251590070;52.555600820751;13.398251590070
SNode-1480528;Berlin Bornholmer Straße Bft                      ;52.555671588811 13.398010406229;52.555671588811;13.398010406229
SNode-1480617;Rathenow                                          ;52.599742060403 12.354904082621;52.599742060403;12.354904082621
SNode-1480628;Oebisfelde                                        ;52.439466549553 10.984893218210;52.439466549553;10.984893218210
SNode-1480638;Berlin Ostbahnhof                                 ;52.510232666501 13.434673787390;52.510232666501;13.434673787390
SNode-1480651;Berlin Ostbahnhof                                 ;52.510572528259 13.435057855911;52.510572528259;13.435057855911
SNode-1480787;Mahlow                                            ;52.360132687078 13.408110744521;52.360132687078;13.408110744521
SNode-1480866;Berlin-Schöneweide Sad                            ;52.434986504581 13.540600750435;52.434986504581;13.540600750435
SNode-1480870;Berlin-Schöneweide Sad                            ;52.435008926473 13.540931988044;52.435008926473;13.540931988044
SNode-1480946;Werbig oben                                       ;52.571380457780 14.404798942955;52.571380457780;14.404798942955
SNode-1480947;Werbig (Bahnsteig oben)                           ;52.564963866458 14.404857446505;52.564963866458;14.404857446505
SNode-1480983;Berlin Ostkreuz Nord                              ;52.504678785391 13.470483300293;52.504678785391;13.470483300293
SNode-1481044;Elsterwerda                                       ;51.460065857242 13.516425325176;51.460065857242;13.516425325176
SNode-1481068;Hosena                                            ;51.454563336269 14.016243476692;51.454563336269;14.016243476692
SNode-1481085;Cottbus Cbn                                       ;51.751965315711 14.281533304820;51.751965315711;14.281533304820
SNode-1481088;Cottbus Cfw                                       ;51.748809529832 14.279372922778;51.748809529832;14.279372922778
SNode-1481226;Arnsdorf Nord                                     ;51.101682291600 13.972510639778;51.101682291600;13.972510639778
SNode-1481283;Großenhain Cottb Bf                               ;51.291735076362 13.523989189155;51.291735076362;13.523989189155
SNode-1481373;Falkenau (Sachs) Süd                              ;50.849296975897 13.109613095957;50.849296975897;13.109613095957
SNode-1481392;Freital Ost                                       ;51.017861103582 13.676757282238;51.017861103582;13.676757282238
SNode-1481495;Gera-Tinz                                         ;50.900943427409 12.065141509060;50.900943427409;12.065141509060
SNode-1481695;Breitungen (Werra)                                ;50.752937996649 10.322156742491;50.752937996649;10.322156742491
SNode-1481711;Grimmenthal                                       ;50.532697949971 10.450775078149;50.532697949971;10.450775078149
SNode-1481718;Lichtenfels                                       ;50.146565289493 11.059227843576;50.146565289493;11.059227843576
SNode-1481735;Mönchhagen                                        ;54.143525022597 12.225207562995;54.143525022597;12.225207562995
SNode-1481811;Wildeck-Hönebach                                  ;50.935354189361 9.943888671950;50.935354189361;9.943888671950
SNode-1481847;Halle (Saale) Hbf                                 ;51.476981485058 11.986660217296;51.476981485058;11.986660217296
SNode-1481989;Merseburg                                         ;51.356894960635 11.990678585804;51.356894960635;11.990678585804
SNode-1481994;Merseburg                                         ;51.356901029989 11.990374223769;51.356901029989;11.990374223769
SNode-1481995;Leipzig Nordkopf                                  ;51.365612587515 12.401392541505;51.365612587515;12.401392541505
SNode-1482011;Leipzig Hbf                                       ;51.344858346708 12.381552771358;51.344858346708;12.381552771358
SNode-1482041;Paditz                                            ;50.964923084152 12.461708721165;50.964923084152;12.461708721165
SNode-1482118;Leipzig Hbf                                       ;51.344463466382 12.382713578159;51.344463466382;12.382713578159
SNode-1482173;Markkleeberg                                      ;51.279117829607 12.372470492810;51.279117829607;12.372470492810
SNode-1482188;Leipzig Wahrener Viadukt                          ;51.374921969842 12.327926242872;51.374921969842;12.327926242872
SNode-1482251;Geithain                                          ;51.058458432729 12.696819482127;51.058458432729;12.696819482127
SNode-1482272;Borsdorf (Sachs)                                  ;51.345674301634 12.541115477599;51.345674301634;12.541115477599
SNode-1482274;Beucha                                            ;51.323620836867 12.573110327162;51.323620836867;12.573110327162
